x,y1,y2
16.2000000000,50.2086235607,0.0000000000
16.2100000000,50.1871288568,0.0000000000
16.2200000000,50.1656368733,0.0000000000
16.2300000000,50.1441476703,0.0000000000
16.2400000000,50.1226613075,0.0000000000
16.2500000000,50.1011778447,0.0000000000
16.2600000000,50.0796973411,0.0000000000
16.2700000000,50.0582198561,0.0000000000
16.2800000000,50.0367454484,0.0000000000
16.2900000000,50.0152741771,0.0000000000
16.3000000000,49.9938061005,0.0000000000
16.3100000000,49.9723412771,0.0000000000
16.3200000000,49.9508797649,0.0000000000
16.3300000000,49.9294216221,0.0000000000
16.3400000000,49.9079669061,0.0000000000
16.3500000000,49.8865156747,0.0000000000
16.3600000000,49.8650679851,0.0000000000
16.3700000000,49.8436238944,0.0000000000
16.3800000000,49.8221834595,0.0000000000
16.3900000000,49.8007467371,0.0000000000
16.4000000000,49.7793137838,0.0000000000
16.4100000000,49.7578846558,0.0000000000
16.4200000000,49.7364594092,0.0000000000
16.4300000000,49.7150380998,0.0000000000
16.4400000000,49.6936207834,0.0000000000
16.4500000000,49.6722075155,0.0000000000
16.4600000000,49.6507983512,0.0000000000
16.4700000000,49.6293933456,0.0000000000
16.4800000000,49.6079925537,0.0000000000
16.4900000000,49.5865960301,0.0000000000
16.5000000000,49.5652038293,0.0000000000
16.5100000000,49.5438160054,0.0000000000
16.5200000000,49.5224326126,0.0000000000
16.5300000000,49.5010537047,0.0000000000
16.5400000000,49.4796793353,0.0000000000
16.5500000000,49.4583095580,0.0000000000
16.5600000000,49.4369444260,0.0000000000
16.5700000000,49.4155839923,0.0000000000
16.5800000000,49.3942283097,0.0000000000
16.5900000000,49.3728774310,0.0000000000
16.6000000000,49.3515314086,0.0000000000
16.6100000000,49.3301902948,0.0000000000
16.6200000000,49.3088541416,0.0000000000
